iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,selected_ratio,P1_completed,P2_completed,P2_local_ratio,P3_fixed,P3_index,P3_convergence05,P3_convergence10,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,relative_price,pc,pa,onshore_new_capacity_mw,onshore_new_capacity_share,offshore_share,onshore_scope_status,capacity_status,capacity_source,gross_new_capacity_kw,capacity_amount_label,sample_id,tariff_cn_effective,tariff_alt_effective,tariff_cn_regular,tariff_alt_regular,tariff_extra_equipment,tariff_status,tariff_events,unquantified_specific_duty,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,tariff_extra_low,tariff_extra_high,power_basis,new_capacity_kw,actual_cost_usd_per_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,tariff_cn_effective_ref_2010,tariff_alt_effective_ref_2010
DEU,Germany,2018,2267.18461163787,latest_Data_raw_source_native_anchor,1,10.823272173664538,onshore_wind,2024,0.7501674479999996,1700.768094257251,566.4165173806191,0,,primary,primary_through_2022_extension_after,0.07736240913811,0.3094496365524403,0.0,0.0741394527802294,0.3094496365524403,0.2965578111209179,0.25,S2_FIXED_BASE_TRADE_GROUP,imputed_onshore_dominant_nearest_year_2016,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,0.944240648808928,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,3.6375861597263857,3.713572066704308,36.99999999999999,0.0239172592113768,3.5263605246161616,3.6375861597263857,7.32052696227274,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.608659006598566,5.349982633067305,5.118510395864188,0.9864863677628386,0.9864863677628386,1.0,2154.0,0.6857688634192932,0.3142311365807068,offshore_heavy_bridge_required,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,2154000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.0679185927287052,1.000033572838302,-0.000918248345201,-0.000127745661916,0.0,-0.0759859069779222,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2154000.0,2267.18461163787,179.67573000000002,753.9892962000001,0.0003429085740121,0.0135000002384185,0.0134065731476778
ESP,Spain,2018,2785.84829359986,latest_Data_raw_source_native_anchor,1,10.048474083816476,onshore_wind,2024,0.7664000000000012,2135.074132214936,650.7741613849239,0,,primary,primary_through_2022_extension_after,0.1451104100946372,0.580441640378549,0.580441640378549,0.1451104100946372,0.580441640378549,0.580441640378549,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,1.3361820103412467,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,2.302585092994046,2.302585092994046,9.000000000000002,0.0236842105263158,1.3862943611198906,2.302585092994046,5.918893854273146,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.1963598419879125,3.937452705664716,3.702910626142773,0.9864863677628386,0.9864863677628386,1.0,280.58000000000175,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,280580.00000000175,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0135000002384186,0.0135000002384185,0.0135000002384186,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,0.9999999999999998,0.8823260256017053,0.0949907863880139,1.000252099882421,-0.0012844951639723,-0.0006783987682537,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,280580.00000000175,2785.84829359986,179.67573000000002,753.9892962000001,0.0699831365935919,0.0135000002384185,0.013067618377497
FRA,France,2018,2320.55637444301,latest_Data_raw_source_native_anchor,1,9.509670590602417,onshore_wind,2024,0.7663999999999986,1778.4744053731197,542.0819690698904,0,,primary,primary_through_2022_extension_after,0.2198788246954334,0.2931717662605779,0.2025184843213362,0.2198788246954334,0.2931717662605779,0.2931717662605779,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,0.944240648808928,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,1.0986122886681098,1.791759469228055,2.0000000000000004,0.0114285714285714,2.4849066497880004,1.0986122886681098,5.159055299214529,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.7873327994112143,3.545656530182108,3.324808457585927,0.9864863677628386,0.9864863677628386,1.0,1398.7900000000009,0.9985722342392508,0.0014277657607493,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,1398790.000000001,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;P_INDEX_BRIDGE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.2817402844732133,1.000010697952075,-0.0038146009385824,0.0008388161058673,0.0,-0.6931471805599452,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1398790.000000001,2320.55637444301,179.67573000000002,753.9892962000001,0.1914682539682539,0.0135000002384185,0.0134950325347186
GBR,United Kingdom,2018,2198.3962105309,latest_Data_raw_source_native_anchor,1,9.441293350181876,onshore_wind,2024,0.7663999999999983,1684.850855750878,513.5453547800221,0,,primary,primary_through_2022_extension_after,0.5552926405254008,0.7403901873672011,0.4077607665669188,0.1376213592233009,0.7403901873672011,0.1834951456310679,0.75,S2_FIXED_BASE_TRADE_GROUP,imputed_onshore_dominant_nearest_year_2016,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,0.944240648808928,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,2.079441541679836,2.3978952727983707,6.999999999999998,0.0254545454545454,2.079441541679836,2.079441541679836,5.594711379601839,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.182049695567977,3.91472962312306,3.6745278844998,0.9864863677628386,0.9864863677628386,1.0,828.1499999999996,0.4098433672333159,0.5901566327666841,offshore_heavy_bridge_required,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,828149.9999999997,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.5552926405254008,1.0,-0.0075323173388832,0.0,0.0,-0.3184537311185345,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,828149.9999999997,2198.3962105309,179.67573000000002,753.9892962000001,0.5552926405254008,0.0135000002384185,0.0135000002384185
IND,India,2018,1381.24006086126,latest_Data_raw_source_native_anchor,1,10.399690585421482,onshore_wind,2024,0.7663999999999986,1058.5823826440678,322.65767821719214,0,,primary,primary_through_2022_extension_after,0.1828987730061349,0.7315950920245399,0.0,0.1828987730061349,0.7315950920245399,0.7315950920245399,0.25,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,0.944240648808928,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,0.6931471805599453,1.6094379124341005,1.0,0.0277777777777777,0.6931471805599453,0.6931471805599453,3.58351893845611,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.30941495718378,3.021420098820784,2.751087747296618,0.9864863677628386,0.9864863677628386,1.0,2439.6399999999994,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,2439639.9999999995,investment_saving_proxy_where_net_addition_proxy,12_countries,0.075,0.075,0.075,0.075,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,True,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.130421252146725,1.0,-0.0017640198058926,-0.0007106664609021,0.0,-0.9162907318741552,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2439639.9999999995,1381.24006086126,179.67573000000002,753.9892962000001,0.081967213114754,0.075,0.075
ITA,Italy,2018,2093.79750494429,latest_Data_raw_source_native_anchor,1,9.18374790580636,onshore_wind,2024,0.7664000000000017,1604.6864077893074,489.1110971549824,0,,primary,primary_through_2022_extension_after,0.2565055762081784,0.5130111524163569,0.0935488405463345,0.2565055762081784,0.5130111524163569,0.5130111524163569,0.5,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,1.3418548563036634,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,1.3862943611198906,2.19722457733622,3.0,0.0238095238095238,1.3862943611198906,1.3862943611198906,4.820281565605037,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.526473646846072,3.209824963465996,2.9259903043016404,0.9864863677628386,0.9864863677628386,1.0,493.6700000000001,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,493670.00000000006,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0135000002384186,0.0135000002384185,0.0135000002384186,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,0.9999999999999998,0.8823260256017053,0.2673922111136682,1.000010698609647,-0.0036199842479811,0.0001476406108755,0.0,-0.8109302162163294,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,493670.00000000006,2093.79750494429,179.67573000000002,753.9892962000001,0.2103825136612022,0.0135000002384185,0.0134990130114713
POL,Poland,2018,1721.43541996357,latest_Data_raw_source_native_anchor,1,,onshore_wind,2024,0.7664000000000001,1319.30810586008,402.1273141034899,0,,,,0.3558494659546061,,,,0.4744659546061415,,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,,,,,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,0.9864863677628386,0.9864863677628386,1.0,,,0.0,,,,,,,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0,WITS_HS6_proxy_fixed_basket_plus_tower_scenario;2024_regular_carry_if_missing,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0,0.8823260256017053,0.3661910534004735,1.0000006666888557,,,,,latest_sample_extension_v1,542326.0,385748.0,542326.0,542326.0,0.0,4221246.0,u,0.7112843566415772,0.4744659546061415,0.4506871677129556,1.0,1.0,850231.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.993665356466107,0.5334632674811829,legacy_median_turbine_share_assumption,0.0,0.0,source_native_power_basis_unverified,6720.000000000255,1721.43541996357,179.67573000000002,753.9892962000001,0.5150842945874002,0.0135000002384185,0.0134993245497136
SWE,Sweden,2018,1520.08215854575,latest_Data_raw_source_native_anchor,1,8.765458531504226,onshore_wind,2024,0.7664000000000025,1164.9909663094666,355.0911922362834,0,,primary,primary_through_2022_extension_after,0.0400176678445229,0.0533568904593639,0.0169297161985079,0.0400176678445229,0.0533568904593639,0.0533568904593639,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,1.3848121808664575,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.0,4.394449154672439,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,2.466392950243546,2.1175413241579424,1.7960393440120013,0.9864863677628386,0.9864863677628386,1.0,689.0,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,689000.0,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0135000002384186,0.0135000002384185,0.0135000002384186,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,0.9999999999999998,0.8823260256017053,0.4189802001605256,1.0000510664713884,-0.0056780339073743,0.005137103584704,0.0,-1.3862943611198906,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,689000.0,1520.08215854575,179.67573000000002,753.9892962000001,0.3483263598326359,0.0135000002384185,0.0134998880509106
TUR,Turkey,2018,2232.71576203491,latest_Data_raw_source_native_anchor,1,8.782192442792986,onshore_wind,2024,0.7664000000000009,1711.1533600235568,521.562402011353,0,,primary,primary_through_2022_extension_after,0.0719769673704414,0.0959692898272552,0.065684360420107,0.0719769673704414,0.0959692898272552,0.0959692898272552,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,0.944240648808928,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,1.0986122886681098,0.0,2.0000000000000004,0.1428571428571428,0.0,1.0986122886681098,2.5649493574615367,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,1.4965155445689844,1.445625499688617,1.3986181108087228,0.9864863677628386,0.9864863677628386,1.0,489.2400000000007,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,489240.0000000007,investment_saving_proxy_where_net_addition_proxy,12_countries,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0135000002384185,0.0,official_anchors_with_explicit_liability_and_coverage_assumptions,,False,representative_main_policy_coverage_assumption,E_STRUCTURE;K_SPARSE_ZERO;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_UNKNOWN_EXTRA_ZERO;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.8823260256017053,0.0951466682542856,1.0,-0.0012866044039763,0.0003134607866946,0.0,1.0986122886681098,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,489240.0000000007,2232.71576203491,179.67573000000002,753.9892962000001,0.1038074712643677,0.0,0.0135000002384185
USA,United States,2018,1957.14042596715,latest_Data_raw_source_native_anchor,1,11.380184616925836,onshore_wind,2024,0.7664000000000013,1499.9524224612262,457.1880035059237,0,,primary,primary_through_2022_extension_after,0.3162215411558669,0.4216287215411559,0.0634606204106158,0.3162215411558669,0.4216287215411559,0.4216287215411559,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,wind_P1_kg,derived_composition_adjusted,adjusted_HS850231_still_composition_proxy,0.9864863677628386,0.9864863677628386,0.944240648808928,0.944240648808928,0.9999998565123438,1.627124486112971,0.9999999048073572,0.9999999382332688,4.477336814478207,4.143134726391533,87.00000000000003,0.0257016248153618,4.0943445622221,4.477336814478207,8.101374671228582,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,6.257121878940867,6.032266756977802,5.8320159163844405,0.9864863677628386,0.9864863677628386,1.0,6919.199999999997,1.0,0.0,onshore_dominant_HS_mixed_proxy,net_addition_proxy,IRENA C-ELECCAP end-year stocks; year-to-year difference; not confirmed gross commissioning,6919199.999999997,investment_saving_proxy_where_net_addition_proxy,12_countries,0.3039553369260273,0.025,0.025,0.025,0.2789553369260273,official_anchors_with_explicit_liability_and_coverage_assumptions,US301;US_TOWER,False,representative_main_policy_coverage_assumption,E_STRUCTURE;S_IMPORT_DEPENDENCY;T_ALT_BASKET;T_POLICY_SCOPE;K_LAG;P_UV_COMPOSITION;T_UNKNOWN_EXTRA_ZERO;HS_ONSHORE_PROXY;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.2721515482205146,0.8823260256017053,0.2364038209861114,1.0001823961002694,-0.0031997881625249,-0.0010826700988518,0.0818210129227049,0.3342020880866743,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,6919199.999999997,1957.14042596715,179.67573000000002,753.9892962000001,0.2376180381576411,0.025,0.0248477523525992
AUS,Australia,2019,1851.1415536093,latest_Data_raw_source_native_anchor,1,,onshore_wind,2024,0.7663999999999997,1418.7148866861671,432.42666692313287,0,,,,0.6996336996336996,,,,0.9328449328449328,,0.75,S2_FIXED_BASE_TRADE_GROUP,quantity_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,,,,,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,0.8932205937168414,0.8932205937168414,1.0,,,0.0,,,,,,,0.0332521917041095,0.025,0.0,0.025,0.0332521917041095,WITS_HS6_proxy_fixed_basket_plus_tower_scenario;2024_regular_carry_if_missing,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0324411626381558,0.8823260256017053,0.366553663439039,1.0000782629834115,,,,,latest_sample_extension_v1,416462132.6400001,397418341.162,416462132.64,416462132.6400001,-5.960464477539065e-08,1134885.322,u,0.9542724536387516,0.9328449328449328,0.999691182232106,1.0,0.9545672409540392,850231.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9931518853510304,0.7157043402290636,legacy_median_turbine_share_assumption,0.0,0.0332521917041095,source_native_power_basis_unverified,1472000.0,1851.1415536093,203.22,735.5903665800001,0.2395833333333333,0.02,0.0249197867197334
