iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,pc,pa,relative_price,convergence05,convergence10,non_CN_major_suppliers_pa,fixed_preperiod_supplier_basket_pa,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,gross_new_capacity_kw,national_new_capacity_kw_proxy,capacity_status,capacity_amount_label,sample_id,onshore_scope_status,tariff_status,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,power_basis,actual_cost_usd_per_kw,new_capacity_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,X_ref_2010,H_ref_2010
ESP,Spain,2018,1040.17623177479,latest_Data_raw_source_native_anchor,0,8.642528084326258,solar_pv,2024,0.3852037863769847,400.6798229789932,639.4964087957969,0,,primary,primary_through_2022_extension_after,0.342950800037835,0.4572677333837801,0.1859659035780173,0.342950800037835,0.4572677333837801,0.4572677333837801,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.5492544111996523,0.6044823372542834,0.9086359970326168,0.9175439873219368,0.9259951575964196,1.0036366806078627,1.203870164892871,1.0986122886681098,2.3978952727983707,2.0000000000000004,0.017391304347826,0.0,1.0986122886681098,4.736198448394496,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.661365922335373,3.287053508277095,2.9316734736283308,20704.999999999927,49691.99999999983,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,D,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.064035616438356,0.7822241739646847,0.2829948316804992,1.0,-0.0261956707740346,-0.0056390781200268,0.0203907727659629,-1.2992829841302609,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1040.17623177479,20704.999999999927,367.70065,26709.457287636003,0.222160926953235,10.0,10611.6
FRA,France,2018,1278.88387364973,latest_Data_raw_source_native_anchor,1,9.108254931843348,solar_pv,2024,0.2624361663947052,335.6253810646457,943.2584925850844,1,335.6253810646457,primary,primary_through_2022_extension_after,0.067450301576518,0.0899337354353574,0.0030704773529141,0.067450301576518,0.0899337354353574,0.0899337354353574,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.5492544111996523,0.6044823372542834,0.9086359970326168,0.9175439873219368,0.9259951575964196,1.0036366806078627,1.203870164892871,1.6094379124341005,2.4849066497880004,3.999999999999999,0.0135135135135135,2.5649493574615367,1.6094379124341005,5.680172609017068,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.462486304118864,4.207464468109267,3.972553938594592,584840.0,1403616.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.064035616438356,0.7822241739646847,0.2339896337025985,1.0,-0.0216100538876849,0.0154284575757135,0.0039411591140849,-0.8754687373538999,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1278.88387364973,584840.0,367.70065,26709.457287636003,0.1920508407447017,10.0,10611.6
IND,India,2018,943.787322513576,latest_Data_raw_source_native_anchor,1,9.926451256791283,solar_pv,2024,0.4094435069347053,386.4275911304743,557.3597313831017,1,386.4275911304743,primary,primary_through_2022_extension_after,0.5963396194197099,0.7951194925596132,0.7951194925596132,0.5963396194197099,0.7951194925596132,0.7951194925596132,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.5492544111996523,0.6044823372542834,0.9086359970326168,0.9175439873219368,0.9259951575964196,1.0036366806078627,1.203870164892871,0.6931471805599453,1.3862943611198906,1.0,0.0136986301369863,0.0,0.6931471805599453,4.290459441148391,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,2.628586524064569,2.3108668252640387,2.0243608577532832,4486800.000000002,10768320.000000004,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2594271375739698,1.0,-0.023987720396564,-0.0320367216705982,0.0,-0.6931471805599453,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,943.787322513576,4486800.000000002,367.70065,26709.457287636003,0.2094730271247598,10.0,10611.6
ITA,Italy,2018,1036.4459520977,latest_Data_raw_source_native_anchor,1,10.060497626112117,solar_pv,2024,0.4419423653396556,458.04937561676894,578.3965764809311,1,458.04937561676894,primary,primary_through_2022_extension_after,0.1643032678334507,0.2190710237779342,0.0055935737546546,0.1643032678334507,0.2190710237779342,0.2190710237779342,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.5492544111996523,0.6044823372542834,0.9086359970326168,0.9175439873219368,0.9259951575964196,1.0036366806078627,1.203870164892871,1.791759469228055,1.3862943611198906,5.0,0.026595744680851,1.3862943611198906,1.791759469228055,5.214935757608986,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.118028333070611,2.89010782396784,2.694951876643091,206149.99999999965,494759.9999999991,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.064035616438356,0.7822241739646847,0.2994140675067587,1.0,-0.027736800879294,0.0126115850835554,0.009658894913384,0.4054651081081644,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1036.4459520977,206149.99999999965,367.70065,26709.457287636003,0.2937826984300906,10.0,10611.6
JPN,Japan,2018,2502.24115461206,latest_Data_raw_source_native_anchor,1,10.99205886557629,solar_pv,2024,0.262975840479964,658.0289707176622,1844.212183894398,1,658.0289707176622,primary,primary_through_2022_extension_after,0.1455572389564985,0.5822289558259942,0.0,0.1455572389564985,0.5822289558259942,0.5822289558259942,0.25,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.5492544111996523,0.6044823372542834,0.9086359970326168,0.9175439873219368,0.9259951575964196,1.0036366806078627,1.203870164892871,3.871201010907891,3.218875824868201,47.00000000000001,0.0397295012679628,3.871201010907891,3.871201010907891,7.036148493750536,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.571182732177938,5.371858283595503,5.195241451608945,3331000.0,7994400.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.0984915222542993,1.0,-0.0090393114861765,-0.0043486000149339,0.0,0.6523251860396901,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,2502.24115461206,3331000.0,367.70065,26709.457287636003,0.0954023884591692,10.0,10611.6
KOR,South Korea,2018,1579.14310749748,latest_Data_raw_source_native_anchor,1,8.818950343563237,solar_pv,2024,0.3214416469529517,507.60236124839207,1071.540746249088,1,507.6023612483922,primary,primary_through_2022_extension_after,0.1855105376938502,0.3710210753877005,0.0,0.1855105376938502,0.3710210753877005,0.3710210753877005,0.5,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.5492544111996523,0.6044823372542834,0.9086359970326168,0.9175439873219368,0.9259951575964196,1.0036366806078627,1.203870164892871,4.02535169073515,2.995732273553991,55.00000000000002,0.0391737891737891,4.04305126783455,4.02535169073515,7.2078598714324755,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.649808211652807,5.473838019726944,5.3160169593502085,1033984.9999999997,2481563.9999999986,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.188465819333567,1.0,-0.017368962572336,0.0002746993222601,-3.33066907387547e-16,1.0296194171811588,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1579.14310749748,1033984.9999999997,367.70065,26709.457287636003,0.1616373379086477,10.0,10611.6
USA,United States,2018,1844.19493900247,latest_Data_raw_source_native_anchor,1,10.812332876017628,solar_pv,2024,0.2729849411999049,503.4374469847516,1340.7574920177185,1,503.4374469847516,primary,primary_through_2022_extension_after,0.0845040155918274,0.1126720207891032,0.0475010521686988,0.0845040155918274,0.1126720207891032,0.1126720207891032,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.5492544111996523,0.6044823372542834,0.9086359970326168,0.9175439873219368,0.9259951575964196,1.0036366806078627,1.203870164892871,4.997212273764115,5.153291594497779,146.99999999999994,0.0517970401691331,4.844187086458591,4.997212273764115,7.898039690764619,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,7.101674631855294,6.8502828422680775,6.624428646490556,4227735.000000001,10146564.000000002,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.3235110056107031,0.7822241739646847,0.2885153322458873,1.0517573770491804,-0.0267135669067931,0.0189629834516854,0.02472534033798,-0.1560793207336646,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1844.19493900247,4227735.000000001,367.70065,26709.457287636003,0.2707293689466955,10.0,10611.6
AUS,Australia,2019,1489.09214466389,latest_Data_raw_source_native_anchor,1,9.49932589456762,solar_pv,2024,0.2419668939779636,360.31100109130585,1128.781143572584,1,360.3110010913059,primary,primary_through_2022_extension_after,0.6589183321530647,0.8785577762040864,0.8785577762040864,0.6589183321530647,0.8785577762040864,0.8785577762040864,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.410823849440843,0.4521324829552134,0.908635997032617,0.92166678795584,0.9333956418367776,0.9928588615892132,1.174319059444381,1.791759469228055,1.791759469228055,5.0,0.036231884057971,1.6094379124341005,1.791759469228055,4.897839799950911,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.416820508325104,3.1724385754355864,2.9681256724966434,2162460.0,5189904.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.5632899010458235,1.0,-0.0528359786507788,-0.0092537208505158,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1489.09214466389,2162460.0,467.31152,28824.511558872404,0.5357310279540023,10.0,10611.6
BRA,Brazil,2019,1495.16284847862,latest_Data_raw_source_native_anchor,1,,solar_pv,2024,0.25114726858044,375.50606547835577,1119.656783000264,1,,,,0.7136437836791117,,,,0.9515250449054824,,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,0.410823849440843,0.4521324829552134,0.908635997032617,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,1105845.0,,,,,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0,0.7822241739646847,0.2883707572840275,1.0,,,,,latest_sample_extension_v1,1139827420.0,1084574337.0,1139827420.0,1139822804.0,4616.0,2867514.0,value,0.9515250449054824,0.756132265176429,0.9854332849332332,1.0,1.0,854140.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9652050696317598,0.7136437836791117,IRENA_observed_module_cost,source_native_power_basis_unverified,1495.16284847862,1105845.0,467.31152,28824.511558872404,0.2936020014545247,10.0,10611.6
DEU,Germany,2019,1070.35038272175,latest_Data_raw_source_native_anchor,1,10.90021845154788,solar_pv,2024,0.4297547119455742,459.9881204074208,610.3622623143292,1,459.98812040742087,primary,primary_through_2022_extension_after,0.3324867428579596,0.4433156571439462,0.0186796849525489,0.3324867428579596,0.4433156571439462,0.4433156571439462,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.410823849440843,0.4521324829552134,0.908635997032617,0.92166678795584,0.9333956418367776,0.9928588615892132,1.174319059444381,2.772588722239781,3.6635616461296463,14.999999999999998,0.0201072386058981,3.367295829986474,2.772588722239781,6.595780513961311,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.639200727948501,5.345117825972878,5.07462558266245,1878000.0,4507200.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.4085081068364409,1.0,-0.0380372670225927,0.007188994417442,0.0,-0.8909729238898652,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1070.35038272175,1878000.0,467.31152,28824.511558872404,0.3700388752093839,10.0,10611.6
ESP,Spain,2019,912.633815397112,latest_Data_raw_source_native_anchor,1,8.651257541993436,solar_pv,2024,0.3928473888175437,358.52581132534766,554.1080040717643,0,,primary,primary_through_2022_extension_after,0.4639320473648028,0.6185760631530705,0.6185760631530705,0.4639320473648028,0.6185760631530705,0.6185760631530705,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.410823849440843,0.4521324829552134,0.908635997032617,0.92166678795584,0.9333956418367776,0.9928588615892132,1.174319059444381,0.6931471805599453,2.3978952727983707,1.0,0.0071428571428571,1.0986122886681098,0.6931471805599453,4.941642422609304,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.5869301869995587,3.173849363119896,2.7854554364366475,2021795.0000000005,4852308.000000001,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2829948316804992,1.0,-0.0261956707740349,-0.0171155536349898,0.0,-1.7047480922384253,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,912.633815397112,2021795.0000000005,467.31152,28824.511558872404,0.222160926953235,10.0,10611.6
FRA,France,2019,1165.9275536495,latest_Data_raw_source_native_anchor,1,9.252742557337008,solar_pv,2024,0.2494115429344348,290.7957901054928,875.1317635440071,1,290.7957901054929,primary,primary_through_2022_extension_after,0.1279459524497553,0.1705946032663405,0.0085191728384902,0.1279459524497553,0.1705946032663405,0.1705946032663405,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.410823849440843,0.4521324829552134,0.908635997032617,0.92166678795584,0.9333956418367776,0.9928588615892132,1.174319059444381,2.4849066497880004,2.4849066497880004,11.0,0.0282051282051282,1.6094379124341005,2.4849066497880004,5.940171252720432,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.4901243609951065,4.2232957532826525,3.983338853866375,516165.0,1238796.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2339896337025985,1.0,-0.021610053887685,0.0098515383303522,0.0,0.0,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1165.9275536495,516165.0,467.31152,28824.511558872404,0.1920508407447017,10.0,10611.6
